Order ID,Customer Name,Product Name,Category,Order Date,Ship Date,Region,Country,Sales Channel,Quantity,Price per Unit,Total Sales,Profit Margin (%),Order Status,Customer Rating
AMZ13190,Customer 2503,Product 538,Electronics,2021-11-09,2021-11-17,South America,Brazil,Online,1,187.58,187.58,42.5,Returned,3.1
AMZ13191,Customer 946,Product 516,Home,2024-11-13,2024-11-20,North America,India,Offline,13,369.12,4798.56,45.43,Returned,4.6
AMZ13192,Customer 1372,Product 910,Beauty,2024-11-24,2024-12-01,Asia,Germany,Online,7,414.37,2900.59,32.71,Cancelled,1.5
AMZ13193,Customer 4481,Product 396,Electronics,2022-05-06,2022-05-16,Europe,India,Online,3,173.03,519.09,25.61,Delivered,4.5
AMZ13194,Customer 513,Product 337,Clothing,2021-05-17,2021-05-18,South America,United States,Offline,15,15.5,232.5,37.11,Delivered,2.4
AMZ13195,Customer 1226,Product 411,Beauty,2020-08-11,2020-08-17,South America,Brazil,Offline,13,195.74,2544.62,36.81,Delivered,3.9
AMZ13196,Customer 2358,Product 858,Books,2024-05-15,2024-05-25,Australia,Germany,Online,4,403.4,1613.6,39.41,Delivered,1.9
AMZ13197,Customer 4171,Product 670,Books,2022-05-19,2022-05-23,Europe,Germany,Online,14,435.85,6101.9,25.6,Returned,2.8
AMZ13198,Customer 905,Product 391,Sports,2023-11-28,2023-12-06,Asia,Canada,Online,10,174.72,1747.2,36.42,Returned,1.4
AMZ13199,Customer 886,Product 910,Beauty,2022-11-20,2022-11-23,Africa,United Kingdom,Online,6,438.91,2633.46,48.38,Delivered,4.1
AMZ13200,Customer 2067,Product 528,Books,2021-08-30,2021-09-02,Australia,Australia,Offline,7,247.26,1730.82,31.27,Delivered,4.4
AMZ13201,Customer 720,Product 267,Books,2021-01-13,2021-01-22,South America,Australia,Offline,10,244.52,2445.2,30.23,Pending,1.0
AMZ13202,Customer 2127,Product 301,Books,2022-03-23,2022-04-02,South America,India,Offline,5,178.28,891.4,44.97,Cancelled,2.9
AMZ13203,Customer 3464,Product 522,Clothing,2020-04-15,2020-04-25,Europe,Canada,Offline,6,462.27,2773.62,14.3,Returned,2.3
AMZ13204,Customer 2236,Product 337,Home,2020-01-15,2020-01-17,Europe,India,Online,18,462.24,8320.32,36.39,Delivered,4.4
AMZ13205,Customer 3867,Product 934,Books,2024-06-15,2024-06-20,North America,Brazil,Offline,10,289.57,2895.7,28.87,Returned,3.2
AMZ13206,Customer 95,Product 284,Toys,2023-09-29,2023-10-04,Asia,United Kingdom,Online,17,213.38,3627.46,41.05,Delivered,3.7
AMZ13207,Customer 2552,Product 227,Books,2022-07-30,2022-07-31,Africa,United States,Offline,10,323.58,3235.8,20.34,Pending,2.1
AMZ13208,Customer 1405,Product 609,Electronics,2020-12-18,2020-12-26,South America,Germany,Online,11,462.2,5084.2,47.83,Pending,1.3
AMZ13209,Customer 3718,Product 917,Books,2020-09-11,2020-09-17,Europe,Brazil,Offline,14,393.25,5505.5,29.97,Delivered,3.6
AMZ13210,Customer 2001,Product 98,Electronics,2020-12-16,2020-12-23,Africa,Australia,Offline,4,263.46,1053.84,12.93,Delivered,2.6
AMZ13211,Customer 1828,Product 812,Beauty,2021-09-25,2021-09-27,South America,India,Online,3,196.54,589.62,34.32,Pending,3.7
AMZ13212,Customer 1721,Product 580,Books,2021-09-30,2021-10-05,Australia,United Kingdom,Offline,15,371.21,5568.15,30.54,Cancelled,2.3
AMZ13213,Customer 1197,Product 135,Books,2021-02-01,2021-02-09,Europe,India,Offline,2,494.35,988.7,41.85,Cancelled,2.6
AMZ13214,Customer 2839,Product 673,Sports,2023-12-08,2023-12-18,Europe,India,Offline,2,123.82,247.64,39.93,Returned,2.9
AMZ13215,Customer 795,Product 41,Electronics,2023-12-23,2023-12-30,Africa,Germany,Offline,12,210.01,2520.12,44.47,Delivered,1.9
AMZ13216,Customer 4848,Product 780,Home,2022-04-01,2022-04-04,Europe,Germany,Online,4,84.65,338.6,44.7,Pending,5.0
AMZ13217,Customer 3649,Product 788,Home,2020-07-23,2020-07-24,Asia,United States,Offline,12,222.79,2673.48,29.46,Cancelled,4.9
AMZ13218,Customer 4205,Product 880,Home,2022-05-14,2022-05-23,Europe,United Kingdom,Online,8,65.64,525.12,43.6,Delivered,4.5
AMZ13219,Customer 3054,Product 328,Home,2022-03-04,2022-03-09,Australia,Germany,Offline,15,46.29,694.35,10.97,Cancelled,1.9
AMZ13220,Customer 3195,Product 710,Books,2020-12-18,2020-12-23,South America,Brazil,Offline,8,104.19,833.52,29.95,Returned,4.4
AMZ13221,Customer 1258,Product 985,Books,2020-03-27,2020-03-28,North America,Australia,Online,11,69.78,767.58,7.58,Pending,4.4
AMZ13222,Customer 3585,Product 320,Sports,2023-04-07,2023-04-13,Africa,Germany,Offline,4,220.22,880.88,31.63,Cancelled,1.8
AMZ13223,Customer 3586,Product 555,Toys,2021-04-28,2021-05-02,Africa,United Kingdom,Online,9,420.29,3782.61,22.31,Cancelled,2.9
AMZ13224,Customer 1163,Product 406,Clothing,2020-08-17,2020-08-26,North America,United Kingdom,Offline,3,369.52,1108.56,6.78,Pending,2.5
AMZ13225,Customer 3689,Product 126,Beauty,2021-11-16,2021-11-18,North America,United Kingdom,Offline,12,268.79,3225.48,27.68,Pending,2.9
AMZ13226,Customer 2618,Product 339,Books,2024-02-18,2024-02-27,Asia,Australia,Offline,2,321.88,643.76,26.11,Cancelled,3.3
AMZ13227,Customer 2753,Product 197,Toys,2024-11-22,2024-11-27,Australia,Australia,Offline,6,137.07,822.42,19.19,Returned,2.6
AMZ13228,Customer 1251,Product 818,Clothing,2022-06-07,2022-06-12,North America,Canada,Offline,2,246.48,492.96,28.33,Pending,1.7
AMZ13229,Customer 2895,Product 582,Toys,2024-06-18,2024-06-21,Australia,United States,Offline,9,58.47,526.23,32.32,Delivered,4.5
AMZ13230,Customer 3416,Product 749,Beauty,2021-07-22,2021-08-01,South America,Germany,Online,15,249.74,3746.1,22.78,Cancelled,2.1
AMZ13231,Customer 643,Product 545,Clothing,2022-11-21,2022-11-24,Africa,United States,Offline,7,188.35,1318.45,30.66,Returned,1.2
AMZ13232,Customer 3247,Product 978,Toys,2022-11-04,2022-11-10,South America,United States,Online,3,164.39,493.17,24.37,Returned,4.8
AMZ13233,Customer 4230,Product 831,Electronics,2024-03-15,2024-03-23,Africa,United Kingdom,Online,14,230.71,3229.94,20.55,Delivered,1.5
AMZ13234,Customer 1943,Product 633,Sports,2022-03-08,2022-03-16,Asia,Brazil,Online,17,330.18,5613.06,36.94,Delivered,3.7
AMZ13235,Customer 3537,Product 621,Books,2023-06-05,2023-06-10,Europe,India,Online,13,6.95,90.35,47.98,Pending,2.8
AMZ13236,Customer 53,Product 904,Beauty,2022-07-13,2022-07-16,South America,United States,Offline,15,246.83,3702.45,40.99,Delivered,2.8
AMZ13237,Customer 860,Product 5,Books,2024-12-17,2024-12-24,North America,United Kingdom,Offline,7,272.43,1907.01,42.11,Returned,4.1
AMZ13238,Customer 4803,Product 205,Beauty,2024-12-14,2024-12-20,Asia,Brazil,Online,8,182.18,1457.44,29.98,Returned,2.1
AMZ13239,Customer 2334,Product 31,Toys,2020-01-30,2020-02-07,Australia,Canada,Offline,6,38.53,231.18,33.68,Delivered,3.9
AMZ13240,Customer 264,Product 671,Toys,2022-05-04,2022-05-13,North America,India,Offline,1,37.04,37.04,40.61,Delivered,2.4
AMZ13241,Customer 3244,Product 671,Toys,2023-10-14,2023-10-19,South America,United States,Online,2,292.45,584.9,29.3,Cancelled,1.7
AMZ13242,Customer 2323,Product 51,Clothing,2020-10-28,2020-11-05,Africa,Australia,Online,11,336.91,3706.01,15.87,Cancelled,1.7
AMZ13243,Customer 4112,Product 628,Books,2022-03-03,2022-03-10,Europe,Canada,Offline,4,403.78,1615.12,25.18,Pending,4.9
AMZ13244,Customer 4028,Product 921,Clothing,2023-12-15,2023-12-21,North America,United Kingdom,Online,17,473.65,8052.05,29.17,Delivered,3.5
AMZ13245,Customer 376,Product 483,Beauty,2023-12-22,2023-12-28,Africa,Brazil,Online,2,37.22,74.44,17.85,Pending,2.0
AMZ13246,Customer 4573,Product 815,Clothing,2024-11-04,2024-11-09,Europe,India,Online,10,269.36,2693.6,32.18,Delivered,2.7
AMZ13247,Customer 598,Product 824,Toys,2021-07-21,2021-07-28,Europe,Australia,Offline,17,239.83,4077.11,5.88,Delivered,4.6
AMZ13248,Customer 1804,Product 10,Books,2020-03-11,2020-03-14,Asia,India,Online,16,112.76,1804.16,26.5,Delivered,1.8
AMZ13249,Customer 3097,Product 453,Toys,2021-10-22,2021-11-01,Australia,Germany,Offline,1,472.11,472.11,35.48,Pending,2.0
AMZ13250,Customer 2325,Product 817,Toys,2022-08-06,2022-08-10,Africa,Germany,Online,13,288.56,3751.28,23.11,Returned,4.6
AMZ13251,Customer 3767,Product 908,Clothing,2022-09-12,2022-09-19,South America,Australia,Online,19,435.91,8282.29,48.04,Pending,4.6
AMZ13252,Customer 1700,Product 380,Electronics,2024-10-24,2024-10-30,Asia,Australia,Online,12,353.74,4244.88,10.2,Returned,3.0
AMZ13253,Customer 3697,Product 470,Toys,2021-03-07,2021-03-12,North America,Brazil,Online,5,196.59,982.95,40.19,Delivered,4.5
AMZ13254,Customer 4264,Product 445,Books,2022-09-04,2022-09-12,South America,United States,Offline,7,59.81,418.67,8.13,Delivered,2.2
AMZ13255,Customer 518,Product 172,Toys,2023-10-11,2023-10-16,South America,India,Offline,15,135.79,2036.85,43.77,Returned,4.5
AMZ13256,Customer 4303,Product 149,Electronics,2022-04-26,2022-05-06,Europe,Germany,Online,17,139.61,2373.37,5.48,Delivered,2.3
AMZ13257,Customer 2452,Product 605,Toys,2021-12-20,2021-12-21,Africa,United Kingdom,Offline,10,451.66,4516.6,17.6,Cancelled,2.4
AMZ13258,Customer 634,Product 295,Sports,2022-08-16,2022-08-21,Africa,United States,Online,10,230.82,2308.2,7.79,Delivered,3.7
AMZ13259,Customer 3675,Product 550,Toys,2022-09-05,2022-09-15,South America,Canada,Online,15,138.25,2073.75,20.99,Pending,1.4
AMZ13260,Customer 2422,Product 544,Sports,2023-04-11,2023-04-20,North America,Germany,Offline,1,265.88,265.88,40.32,Cancelled,1.5
AMZ13261,Customer 3081,Product 11,Toys,2020-11-30,2020-12-04,Asia,Germany,Offline,12,214.21,2570.52,43.41,Pending,3.2
AMZ13262,Customer 3477,Product 983,Toys,2024-12-28,2024-12-31,Australia,India,Online,17,184.09,3129.53,36.9,Cancelled,3.6
AMZ13263,Customer 2280,Product 820,Books,2023-11-16,2023-11-18,Asia,United States,Offline,6,99.33,595.98,28.07,Pending,3.0
AMZ13264,Customer 2559,Product 385,Books,2022-07-01,2022-07-10,North America,Germany,Offline,7,120.38,842.66,39.52,Pending,1.9
AMZ13265,Customer 3221,Product 937,Home,2020-04-24,2020-04-30,North America,Brazil,Online,2,109.43,218.86,31.87,Delivered,2.3
AMZ13266,Customer 3600,Product 952,Home,2024-12-10,2024-12-17,North America,Germany,Online,13,106.66,1386.58,7.47,Returned,4.1
AMZ13267,Customer 4838,Product 933,Clothing,2022-06-13,2022-06-19,Europe,India,Offline,13,207.17,2693.21,46.2,Returned,3.8
AMZ13268,Customer 4561,Product 833,Clothing,2023-09-04,2023-09-12,South America,India,Offline,19,479.53,9111.07,32.86,Cancelled,2.0
AMZ13269,Customer 2900,Product 173,Electronics,2021-05-22,2021-05-28,Africa,United Kingdom,Online,5,28.04,140.2,27.63,Returned,3.7
AMZ13270,Customer 1630,Product 563,Books,2022-12-05,2022-12-11,Australia,United Kingdom,Online,9,67.4,606.6,48.9,Cancelled,4.0
AMZ13271,Customer 2777,Product 732,Home,2022-06-19,2022-06-28,South America,India,Offline,8,413.72,3309.76,18.79,Cancelled,2.0
AMZ13272,Customer 1431,Product 516,Sports,2023-07-24,2023-07-25,Europe,United Kingdom,Online,10,109.2,1092.0,12.08,Pending,2.8
AMZ13273,Customer 1891,Product 773,Toys,2021-11-24,2021-11-25,Europe,United States,Online,20,19.34,386.8,12.53,Pending,2.2
AMZ13274,Customer 1553,Product 371,Home,2023-04-30,2023-05-07,Asia,United Kingdom,Online,6,287.18,1723.08,28.89,Cancelled,2.7
AMZ13275,Customer 2884,Product 373,Books,2023-12-23,2023-12-30,Africa,United Kingdom,Online,8,180.74,1445.92,30.19,Returned,1.7
AMZ13276,Customer 4338,Product 998,Beauty,2021-05-03,2021-05-05,Africa,Brazil,Offline,5,313.69,1568.45,47.07,Pending,3.4
AMZ13277,Customer 4832,Product 495,Sports,2021-01-20,2021-01-27,North America,Brazil,Offline,6,363.84,2183.04,32.52,Returned,3.3
AMZ13278,Customer 2632,Product 657,Home,2022-09-24,2022-09-30,Australia,Brazil,Online,19,340.18,6463.42,10.29,Returned,3.4
AMZ13279,Customer 3409,Product 797,Sports,2024-10-25,2024-11-01,North America,United States,Online,14,154.78,2166.92,25.47,Returned,4.4
AMZ13280,Customer 1782,Product 922,Clothing,2020-08-04,2020-08-05,Europe,Canada,Online,4,483.61,1934.44,9.56,Cancelled,3.5
AMZ13281,Customer 3169,Product 662,Electronics,2023-11-21,2023-11-27,North America,Germany,Online,20,383.97,7679.4,21.69,Cancelled,2.5
AMZ13282,Customer 3773,Product 911,Toys,2022-02-07,2022-02-13,North America,Canada,Offline,6,302.46,1814.76,42.21,Delivered,4.6
AMZ13283,Customer 3802,Product 834,Books,2020-09-05,2020-09-07,North America,United States,Online,11,45.15,496.65,6.71,Pending,4.2
AMZ13284,Customer 275,Product 718,Toys,2022-01-25,2022-02-03,North America,Canada,Online,3,30.55,91.65,34.38,Pending,4.9
AMZ13285,Customer 3518,Product 121,Clothing,2024-08-03,2024-08-05,Europe,Germany,Online,10,227.89,2278.9,35.65,Pending,1.3
AMZ13286,Customer 3422,Product 312,Books,2020-07-01,2020-07-02,Asia,United States,Offline,6,230.6,1383.6,12.6,Pending,1.6
AMZ13287,Customer 4243,Product 249,Sports,2021-12-24,2021-12-30,Africa,Brazil,Online,10,143.7,1437.0,20.53,Returned,3.5
AMZ13288,Customer 1785,Product 754,Toys,2024-11-15,2024-11-25,Europe,United States,Offline,17,129.22,2196.74,47.73,Cancelled,1.9
AMZ13289,Customer 2753,Product 238,Electronics,2024-06-04,2024-06-09,Asia,India,Offline,12,399.18,4790.16,35.58,Delivered,2.5
AMZ13290,Customer 1554,Product 56,Home,2024-10-17,2024-10-21,South America,Germany,Offline,11,475.32,5228.52,5.44,Returned,2.7
AMZ13291,Customer 1738,Product 706,Clothing,2020-11-17,2020-11-24,Asia,Australia,Online,3,101.02,303.06,34.89,Delivered,4.2
AMZ13292,Customer 4530,Product 668,Sports,2021-10-27,2021-11-02,Asia,Canada,Online,14,116.64,1632.96,42.08,Pending,1.3
AMZ13293,Customer 2074,Product 57,Toys,2022-12-01,2022-12-06,North America,Germany,Online,16,293.74,4699.84,39.33,Delivered,1.8
AMZ13294,Customer 5000,Product 146,Clothing,2024-01-05,2024-01-14,Africa,United States,Offline,14,117.41,1643.74,14.71,Returned,4.4
AMZ13295,Customer 4115,Product 14,Electronics,2021-03-26,2021-04-01,Europe,Germany,Offline,16,445.21,7123.36,33.09,Returned,1.8
AMZ13296,Customer 767,Product 124,Toys,2023-02-07,2023-02-15,North America,Brazil,Offline,20,228.85,4577.0,30.95,Delivered,1.9
AMZ13297,Customer 1271,Product 152,Clothing,2022-05-27,2022-06-05,Africa,United Kingdom,Online,7,486.03,3402.21,46.56,Delivered,3.8
AMZ13298,Customer 2468,Product 580,Home,2023-07-08,2023-07-13,Asia,India,Offline,12,486.37,5836.44,39.96,Returned,2.9
AMZ13299,Customer 2524,Product 602,Electronics,2022-11-26,2022-11-28,Australia,Germany,Offline,10,423.29,4232.9,47.33,Returned,4.7
AMZ13300,Customer 4464,Product 101,Electronics,2021-07-15,2021-07-25,South America,Canada,Offline,18,209.97,3779.46,44.27,Delivered,2.7
AMZ13301,Customer 2234,Product 262,Electronics,2023-05-24,2023-05-27,North America,United Kingdom,Offline,11,294.05,3234.55,30.6,Pending,3.9
AMZ13302,Customer 120,Product 301,Electronics,2020-05-08,2020-05-12,Asia,United States,Online,20,63.98,1279.6,26.09,Delivered,4.9
AMZ13303,Customer 692,Product 903,Books,2024-02-11,2024-02-21,Europe,Australia,Offline,8,124.81,998.48,34.94,Delivered,2.4
AMZ13304,Customer 1573,Product 461,Clothing,2023-10-30,2023-11-09,Europe,India,Offline,7,447.69,3133.83,8.88,Cancelled,3.6
AMZ13305,Customer 1823,Product 674,Clothing,2020-09-16,2020-09-20,Europe,Brazil,Offline,10,214.62,2146.2,44.39,Pending,4.1
AMZ13306,Customer 4350,Product 468,Beauty,2020-06-09,2020-06-10,Asia,Australia,Online,8,289.75,2318.0,28.65,Cancelled,1.7
AMZ13307,Customer 1183,Product 426,Sports,2020-02-29,2020-03-09,South America,Germany,Offline,2,229.97,459.94,42.92,Cancelled,4.9
AMZ13308,Customer 2939,Product 582,Beauty,2023-07-26,2023-08-01,Asia,India,Offline,10,488.9,4889.0,39.37,Cancelled,2.0
AMZ13309,Customer 3850,Product 137,Electronics,2023-04-09,2023-04-13,Australia,India,Offline,14,195.76,2740.64,17.84,Returned,3.4
AMZ13310,Customer 4863,Product 912,Sports,2020-09-01,2020-09-07,Asia,Germany,Online,17,345.12,5867.04,35.18,Cancelled,4.4
AMZ13311,Customer 3448,Product 765,Electronics,2023-07-10,2023-07-14,South America,Canada,Offline,10,196.16,1961.6,38.73,Returned,4.7
AMZ13312,Customer 4365,Product 67,Books,2024-10-15,2024-10-25,Europe,Canada,Offline,3,41.21,123.63,24.29,Returned,3.0
AMZ13313,Customer 2919,Product 860,Clothing,2021-08-07,2021-08-14,Africa,United Kingdom,Offline,1,52.31,52.31,17.29,Cancelled,1.8
AMZ13314,Customer 1592,Product 759,Books,2020-07-25,2020-07-28,South America,Canada,Offline,11,319.84,3518.24,20.87,Returned,2.6
AMZ13315,Customer 1586,Product 408,Toys,2022-04-27,2022-05-03,Europe,Germany,Online,17,278.74,4738.58,38.46,Delivered,2.1
AMZ13316,Customer 4635,Product 593,Beauty,2024-01-28,2024-02-06,Africa,Australia,Online,7,351.88,2463.16,29.61,Returned,4.3
AMZ13317,Customer 1898,Product 939,Clothing,2023-07-20,2023-07-26,Europe,United States,Offline,1,134.46,134.46,49.94,Returned,3.3
AMZ13318,Customer 3455,Product 626,Beauty,2022-10-30,2022-11-01,North America,Australia,Offline,6,263.76,1582.56,8.85,Delivered,3.1
AMZ13319,Customer 3342,Product 3,Toys,2022-05-07,2022-05-17,Europe,United Kingdom,Online,7,442.07,3094.49,30.07,Returned,4.8
AMZ13320,Customer 2248,Product 219,Clothing,2024-04-20,2024-04-25,North America,United Kingdom,Offline,9,215.79,1942.11,46.33,Delivered,4.3
AMZ13321,Customer 1668,Product 300,Clothing,2024-04-06,2024-04-09,Africa,Brazil,Online,16,139.88,2238.08,24.22,Pending,4.6
AMZ13322,Customer 2212,Product 288,Books,2020-07-24,2020-07-29,Australia,Brazil,Offline,16,103.78,1660.48,25.76,Pending,2.6
AMZ13323,Customer 1704,Product 494,Beauty,2022-02-19,2022-03-01,Asia,Australia,Offline,11,327.85,3606.35,25.9,Cancelled,1.1
AMZ13324,Customer 1835,Product 593,Electronics,2020-10-01,2020-10-03,South America,Canada,Online,7,52.13,364.91,35.91,Returned,3.9
AMZ13325,Customer 4406,Product 324,Electronics,2023-11-29,2023-12-03,Asia,United States,Online,4,425.01,1700.04,17.03,Cancelled,1.0
AMZ13326,Customer 105,Product 404,Toys,2021-06-16,2021-06-20,South America,Australia,Offline,12,64.65,775.8,41.44,Cancelled,3.0
AMZ13327,Customer 4528,Product 132,Home,2023-05-08,2023-05-16,Australia,India,Online,3,346.59,1039.77,30.11,Cancelled,1.1
AMZ13328,Customer 3059,Product 128,Toys,2022-03-31,2022-04-03,South America,India,Offline,14,308.01,4312.14,26.38,Cancelled,3.4
AMZ13329,Customer 4642,Product 397,Sports,2021-12-20,2021-12-29,Europe,Australia,Offline,13,427.76,5560.88,18.98,Pending,2.1
AMZ13330,Customer 4622,Product 26,Sports,2020-09-17,2020-09-26,Africa,India,Offline,4,17.87,71.48,19.87,Cancelled,3.6
AMZ13331,Customer 1755,Product 737,Electronics,2022-04-26,2022-05-01,Africa,United Kingdom,Offline,6,93.15,558.9,19.41,Delivered,4.6
AMZ13332,Customer 3577,Product 441,Sports,2024-02-01,2024-02-03,South America,Germany,Online,12,211.19,2534.28,32.69,Returned,3.4
AMZ13333,Customer 1236,Product 803,Books,2024-11-17,2024-11-24,Asia,India,Offline,15,41.66,624.9,39.01,Returned,3.2
AMZ13334,Customer 4096,Product 335,Toys,2023-05-31,2023-06-06,Australia,Australia,Online,11,497.37,5471.07,21.8,Delivered,2.9
AMZ13335,Customer 1567,Product 914,Clothing,2021-12-28,2022-01-04,North America,Brazil,Offline,4,394.95,1579.8,24.68,Pending,3.0
AMZ13336,Customer 490,Product 742,Beauty,2023-12-15,2023-12-24,Asia,Brazil,Offline,18,62.95,1133.1,48.03,Delivered,2.7
AMZ13337,Customer 4857,Product 684,Sports,2022-01-04,2022-01-08,Asia,Brazil,Offline,17,355.81,6048.77,30.26,Pending,1.7
AMZ13338,Customer 2635,Product 522,Home,2022-08-10,2022-08-11,South America,Germany,Offline,10,347.95,3479.5,11.95,Returned,3.4
AMZ13339,Customer 3288,Product 814,Toys,2024-03-14,2024-03-15,Europe,Brazil,Offline,5,417.58,2087.9,40.33,Cancelled,2.8
AMZ13340,Customer 25,Product 288,Clothing,2022-02-03,2022-02-09,North America,Germany,Offline,13,34.62,450.06,48.61,Delivered,1.2
AMZ13341,Customer 3999,Product 231,Sports,2024-02-07,2024-02-10,Africa,India,Offline,5,414.25,2071.25,19.1,Pending,1.9
AMZ13342,Customer 4966,Product 244,Clothing,2023-02-11,2023-02-21,Africa,Germany,Offline,9,424.59,3821.31,45.9,Delivered,1.6
AMZ13343,Customer 4809,Product 849,Clothing,2023-03-19,2023-03-24,North America,United Kingdom,Offline,14,442.55,6195.7,11.14,Returned,3.9
AMZ13344,Customer 1404,Product 483,Toys,2022-06-18,2022-06-19,Europe,India,Online,16,280.15,4482.4,29.11,Returned,4.2
AMZ13345,Customer 775,Product 96,Beauty,2022-05-11,2022-05-14,Europe,Australia,Online,8,480.46,3843.68,38.62,Returned,2.8
AMZ13346,Customer 2019,Product 719,Clothing,2021-07-25,2021-07-29,South America,India,Online,15,176.33,2644.95,16.0,Returned,4.2
AMZ13347,Customer 4441,Product 53,Sports,2021-12-10,2021-12-20,Europe,Germany,Online,4,11.47,45.88,22.44,Pending,4.0
AMZ13348,Customer 4949,Product 43,Sports,2020-03-28,2020-04-06,Africa,India,Offline,20,240.83,4816.6,30.51,Cancelled,4.6
AMZ13349,Customer 3555,Product 570,Clothing,2023-03-02,2023-03-03,Europe,United States,Offline,1,417.22,417.22,11.53,Pending,1.6
AMZ13350,Customer 85,Product 654,Toys,2023-04-19,2023-04-27,Asia,Germany,Online,18,338.98,6101.64,11.01,Pending,2.3
AMZ13351,Customer 3815,Product 259,Clothing,2023-05-28,2023-05-29,Europe,Canada,Online,16,105.46,1687.36,23.7,Returned,4.7
AMZ13352,Customer 3170,Product 907,Toys,2022-01-26,2022-02-03,South America,Germany,Online,20,118.71,2374.2,13.63,Pending,3.2
AMZ13353,Customer 402,Product 863,Sports,2022-12-15,2022-12-21,Africa,India,Online,20,291.44,5828.8,48.36,Pending,3.2
